,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-01-01 00:00:00,0.0,,0.0,12.97,0.0
2020-01-01 01:00:00,0.0,,0.0,12.69,0.0
2020-01-01 02:00:00,0.0,,0.0,12.44,0.0
2020-01-01 03:00:00,0.0,,0.0,9.76,0.0
2020-01-01 04:00:00,0.0,,0.0,9.09,0.0
2020-01-01 05:00:00,0.0,,0.0,8.42,0.0
2020-01-01 06:00:00,0.0,,0.0,7.88,0.0
2020-01-01 07:00:00,9.825780463757278,0.9044681747999999,0.04466263847162399,10.226519999999999,49.379999999999995
2020-01-01 08:00:00,54.745978108799996,0.85221012,0.24884535504,27.588,292.0
2020-01-01 09:00:00,93.27277008661612,0.8029528546,0.423967136757346,43.95254,528.01
2020-01-01 10:00:00,112.35363904590012,0.7749478146,0.510698359299546,53.25654000000001,659.01
2020-01-01 11:00:00,138.58638505944012,0.7376238145999999,0.629938113906546,65.65654,854.01
2020-01-01 12:00:00,127.7657848632,0.74551164,0.58075356756,63.036,779.0
2020-01-01 13:00:00,129.97859955598008,0.7394298145999998,0.5908118161635458,65.05654,799.01
2020-01-01 14:00:00,131.8776241962841,0.7355047745999999,0.5994437463467459,66.36054,815.01
2020-01-01 15:00:00,105.73044709725211,0.7664836946,0.48059294135114594,56.06854,627.01
2020-01-01 16:00:00,72.8627332928,0.80386952,0.33119424224,43.647999999999996,412.0
2020-01-01 17:00:00,40.060864412799994,0.8391467199999998,0.18209483823999997,31.928,217.0
2020-01-01 18:00:00,0.0,,0.0,18.7,0.0
2020-01-01 19:00:00,0.0,,0.0,16.89,0.0
2020-01-01 20:00:00,0.0,,0.0,15.81,0.0
2020-01-01 21:00:00,0.0,,0.0,14.5,0.0
2020-01-01 22:00:00,0.0,,0.0,13.63,0.0
2020-01-01 23:00:00,0.0,,0.0,12.48,0.0
2020-01-02 00:00:00,0.0,,0.0,11.86,0.0
2020-01-02 01:00:00,0.0,,0.0,11.15,0.0
2020-01-02 02:00:00,0.0,,0.0,9.97,0.0
2020-01-02 03:00:00,0.0,,0.0,9.26,0.0
2020-01-02 04:00:00,0.0,,0.0,8.91,0.0
2020-01-02 05:00:00,0.0,,0.0,8.61,0.0
2020-01-02 06:00:00,0.0,,0.0,8.25,0.0
2020-01-02 07:00:00,8.648974488084479,0.9033437592,0.039313520400383994,10.60008,43.519999999999996
2020-01-02 08:00:00,48.7500446928,0.85888028,0.22159111224000003,25.372,258.0
2020-01-02 09:00:00,92.65660112032411,0.8022063745999999,0.42116636872874597,44.200540000000004,525.01
2020-01-02 10:00:00,114.6395534440081,0.7708301345999999,0.5210888792909459,54.624539999999996,676.01
2020-01-02 11:00:00,124.31997938662413,0.7534443746000001,0.5650908153937461,60.40054,750.01
2020-01-02 12:00:00,107.18339192879999,0.76966388,0.48719723604,55.012,633.0
2020-01-02 13:00:00,82.6126491828,0.79389438,0.37551204173999997,46.962,473.0
2020-01-02 14:00:00,89.9742654712,0.78497876,0.40897393396,49.92400000000001,521.0
2020-01-02 15:00:00,103.15572476056012,0.7699211146,0.468889658002546,54.92654,609.01
2020-01-02 16:00:00,78.63349034603613,0.7978057546,0.357424956118346,45.66254,448.01
2020-01-02 17:00:00,28.404297820799993,0.8494108199999999,0.12911044463999996,28.518,152.0
2020-01-02 18:00:00,0.0,,0.0,18.94,0.0
2020-01-02 19:00:00,0.0,,0.0,17.4,0.0
2020-01-02 20:00:00,0.0,,0.0,16.2,0.0
2020-01-02 21:00:00,0.0,,0.0,15.21,0.0
2020-01-02 22:00:00,0.0,,0.0,14.44,0.0
2020-01-02 23:00:00,0.0,,0.0,13.43,0.0
2020-01-03 00:00:00,0.0,,0.0,12.4,0.0
2020-01-03 01:00:00,0.0,,0.0,11.67,0.0
2020-01-03 02:00:00,0.0,,0.0,11.2,0.0
2020-01-03 03:00:00,0.0,,0.0,11.12,0.0
2020-01-03 04:00:00,0.0,,0.0,10.73,0.0
2020-01-03 05:00:00,0.0,,0.0,10.18,0.0
2020-01-03 06:00:00,0.0,,0.0,10.01,0.0
2020-01-03 07:00:00,10.09917041374208,0.8951895487999999,0.045905320062464,13.30912,51.28
2020-01-03 08:00:00,52.218497311200004,0.8507412400000001,0.23735680596000003,28.076,279.0
2020-01-03 09:00:00,73.26230325920001,0.8242833400000001,0.33301046936000006,36.866,404.0
2020-01-03 10:00:00,99.5660807328,0.78983088,0.45257309424000003,48.312000000000005,573.0
2020-01-03 11:00:00,125.1006737932921,0.7561593945999999,0.5686394263331459,59.49854,752.01
2020-01-03 12:00:00,121.5782785008,0.75495702,0.5526285386399999,59.89800000000001,732.0
2020-01-03 13:00:00,139.19866952836813,0.7306165346000001,0.632721225128946,67.98454000000001,866.01
2020-01-03 14:00:00,129.49163011398812,0.7394358346000001,0.588598318699946,65.05454,796.01
2020-01-03 15:00:00,106.98610659566413,0.7658154746,0.48630048452574604,56.29054,635.01
2020-01-03 16:00:00,71.0485469012,0.8053564599999999,0.32294794045999997,43.154,401.0
2020-01-03 17:00:00,40.541567879999995,0.8376356999999999,0.18427985399999997,32.43,220.0
2020-01-03 18:00:00,0.0,,0.0,19.15,0.0
2020-01-03 19:00:00,0.0,,0.0,17.37,0.0
2020-01-03 20:00:00,0.0,,0.0,16.24,0.0
2020-01-03 21:00:00,0.0,,0.0,15.19,0.0
2020-01-03 22:00:00,0.0,,0.0,14.04,0.0
2020-01-03 23:00:00,0.0,,0.0,12.8,0.0
2020-01-04 00:00:00,0.0,,0.0,12.45,0.0
2020-01-04 01:00:00,0.0,,0.0,12.11,0.0
2020-01-04 02:00:00,0.0,,0.0,11.77,0.0
2020-01-04 03:00:00,0.0,,0.0,11.15,0.0
2020-01-04 04:00:00,0.0,,0.0,10.42,0.0
2020-01-04 05:00:00,0.0,,0.0,10.31,0.0
2020-01-04 06:00:00,0.0,,0.0,9.92,0.0
2020-01-04 07:00:00,9.26476020947532,0.8996485025999998,0.042112546406705996,11.827740000000002,46.81
2020-01-04 08:00:00,53.50491333000001,0.8533479,0.24320415150000005,27.21,285.0
2020-01-04 09:00:00,91.87877606977212,0.8077808946,0.417630800317146,42.34854,517.01
2020-01-04 10:00:00,101.37150886719998,0.7890061399999999,0.4607795857599999,48.586,584.0
2020-01-04 11:00:00,135.14575546651213,0.7427949946000001,0.614298888484146,63.93854,827.01
2020-01-04 12:00:00,144.73533964387212,0.7253369946,0.657887907472146,69.73854,907.01
2020-01-04 13:00:00,145.5581270262561,0.7207196546,0.6616278501193459,71.27254,918.01
2020-01-04 14:00:00,124.40019110691608,0.7459735545999997,0.5654554141223458,62.882540000000006,758.01
2020-01-04 15:00:00,103.03076410879999,0.77026588,0.46832165503999995,54.81200000000001,608.0
2020-01-04 16:00:00,79.0613813539321,0.7950485945999999,0.35936991524514594,46.578540000000004,452.01
2020-01-04 17:00:00,40.7575328688,0.83451132,0.18526151304,33.468,222.0
2020-01-04 18:00:00,0.0,,0.0,19.71,0.0
2020-01-04 19:00:00,0.0,,0.0,17.59,0.0
2020-01-04 20:00:00,0.0,,0.0,16.29,0.0
2020-01-04 21:00:00,0.0,,0.0,14.99,0.0
2020-01-04 22:00:00,0.0,,0.0,14.0,0.0
2020-01-04 23:00:00,0.0,,0.0,14.05,0.0
2020-01-05 00:00:00,0.0,,0.0,13.44,0.0
2020-01-05 01:00:00,0.0,,0.0,12.34,0.0
2020-01-05 02:00:00,0.0,,0.0,11.1,0.0
2020-01-05 03:00:00,0.0,,0.0,10.27,0.0
2020-01-05 04:00:00,0.0,,0.0,9.6,0.0
2020-01-05 05:00:00,0.0,,0.0,9.07,0.0
2020-01-05 06:00:00,0.0,,0.0,8.51,0.0
2020-01-05 07:00:00,8.84670775621248,0.9032414192,0.040212307982783996,10.63408,44.519999999999996
2020-01-05 08:00:00,53.36336808000001,0.8510904000000001,0.24256076400000004,27.96,285.0
2020-01-05 09:00:00,92.73067931906812,0.8013214345999999,0.42150308781394596,44.49454,526.01
2020-01-05 10:00:00,121.65716290572814,0.7616797346000002,0.5529871041169461,57.664539999999995,726.01
2020-01-05 11:00:00,140.46104498539214,0.7321696946000001,0.638459295388146,67.46853999999999,872.01
2020-01-05 12:00:00,147.6485514457681,0.7170113345999999,0.6711297792989459,72.50453999999999,936.01
2020-01-05 13:00:00,146.9915360744481,0.7138207346,0.668143345792946,73.56454,936.01
2020-01-05 14:00:00,135.9813300500921,0.7254573946,0.618096954773146,69.69854000000001,852.01
2020-01-05 15:00:00,112.81450874521211,0.7518851945999999,0.512793221569146,60.91853999999999,682.01
2020-01-05 16:00:00,81.13350878255612,0.7879931546000001,0.36878867628434603,48.92254,468.01
2020-01-05 17:00:00,41.642580196800004,0.83019498,0.18928445544000003,34.902,228.0
2020-01-05 18:00:00,0.0,,0.0,20.6,0.0
2020-01-05 19:00:00,0.0,,0.0,18.42,0.0
2020-01-05 20:00:00,0.0,,0.0,17.06,0.0
2020-01-05 21:00:00,0.0,,0.0,15.78,0.0
2020-01-05 22:00:00,0.0,,0.0,14.36,0.0
2020-01-05 23:00:00,0.0,,0.0,13.95,0.0
2020-01-06 00:00:00,0.0,,0.0,13.22,0.0
2020-01-06 01:00:00,0.0,,0.0,12.92,0.0
2020-01-06 02:00:00,0.0,,0.0,12.94,0.0
2020-01-06 03:00:00,0.0,,0.0,12.54,0.0
2020-01-06 04:00:00,0.0,,0.0,12.05,0.0
2020-01-06 05:00:00,0.0,,0.0,11.63,0.0
2020-01-06 06:00:00,0.0,,0.0,11.37,0.0
2020-01-06 07:00:00,8.178587703348478,0.8953612391999999,0.037175398651583993,13.25208,41.519999999999996
2020-01-06 08:00:00,52.0088907668,0.8534442200000001,0.23640404894,27.178,277.0
2020-01-06 09:00:00,92.3354656221241,0.8071126745999999,0.41970666191874595,42.57054,520.01
2020-01-06 10:00:00,115.84203621446412,0.7743337746,0.526554710065746,53.46054000000001,680.01
2020-01-06 11:00:00,119.83331073999997,0.7618137999999998,0.5446968669999999,57.620000000000005,715.0
2020-01-06 12:00:00,138.12698976545613,0.7360405546,0.627849953479346,66.18254,853.01
2020-01-06 13:00:00,124.39243949,0.7489009,0.5654201795,61.910000000000004,755.0
2020-01-06 14:00:00,130.27848809094812,0.7392853346,0.592174945867946,65.10454,801.01
2020-01-06 15:00:00,111.69382168312411,0.7577486746,0.5076991894687459,58.97054,670.01
2020-01-06 16:00:00,78.70798401284411,0.7950124745999999,0.35776356369474593,46.590540000000004,450.01
2020-01-06 17:00:00,39.9099821428,0.8359862199999999,0.18140900974,32.978,217.0
2020-01-06 18:00:00,0.0,,0.0,19.47,0.0
2020-01-06 19:00:00,0.0,,0.0,17.5,0.0
2020-01-06 20:00:00,0.0,,0.0,16.06,0.0
2020-01-06 21:00:00,0.0,,0.0,14.84,0.0
2020-01-06 22:00:00,0.0,,0.0,13.86,0.0
2020-01-06 23:00:00,0.0,,0.0,12.78,0.0
2020-01-07 00:00:00,0.0,,0.0,12.05,0.0
2020-01-07 01:00:00,0.0,,0.0,12.2,0.0
2020-01-07 02:00:00,0.0,,0.0,12.07,0.0
2020-01-07 03:00:00,0.0,,0.0,12.08,0.0
2020-01-07 04:00:00,0.0,,0.0,11.99,0.0
2020-01-07 05:00:00,0.0,,0.0,11.46,0.0
2020-01-07 06:00:00,0.0,,0.0,11.07,0.0
2020-01-07 07:00:00,7.699727017414521,0.8948800606,0.034998759170066,13.411940000000001,39.11
2020-01-07 08:00:00,50.3467564688,0.8539137800000001,0.22884889304,27.022000000000002,268.0
2020-01-07 09:00:00,91.1495842605361,0.8076183545999999,0.4143162920933459,42.40254,513.01
2020-01-07 10:00:00,107.1123136512,0.78024704,0.48687415296,51.49600000000001,624.0
2020-01-07 11:00:00,131.78001176523614,0.7459434546000001,0.5990000534783461,62.892540000000004,803.01
2020-01-07 12:00:00,145.38806848485612,0.7238199546,0.660854856749346,70.24254,913.01
2020-01-07 13:00:00,144.2671420015201,0.7213999146,0.655759736370546,71.04654000000001,909.01
2020-01-07 14:00:00,130.1777066147681,0.7387134346,0.591716848248946,65.29454,801.01
2020-01-07 15:00:00,83.10406591080002,0.7919198200000002,0.37774575414000006,47.617999999999995,477.0
2020-01-07 16:00:00,69.4424716172,0.80728286,0.31564759826,42.513999999999996,391.0
2020-01-07 17:00:00,42.4854315732,0.8359982600000001,0.19311559806,32.974000000000004,231.0
2020-01-07 18:00:00,0.0,,0.0,18.74,0.0
2020-01-07 19:00:00,0.0,,0.0,16.93,0.0
2020-01-07 20:00:00,0.0,,0.0,15.44,0.0
2020-01-07 21:00:00,0.0,,0.0,14.36,0.0
2020-01-07 22:00:00,0.0,,0.0,13.48,0.0
2020-01-07 23:00:00,0.0,,0.0,12.56,0.0
2020-01-08 00:00:00,0.0,,0.0,11.81,0.0
2020-01-08 01:00:00,0.0,,0.0,11.28,0.0
2020-01-08 02:00:00,0.0,,0.0,11.09,0.0
2020-01-08 03:00:00,0.0,,0.0,10.74,0.0
2020-01-08 04:00:00,0.0,,0.0,10.15,0.0
2020-01-08 05:00:00,0.0,,0.0,9.56,0.0
2020-01-08 06:00:00,0.0,,0.0,9.8,0.0
2020-01-08 07:00:00,7.148714337088279,0.8993677298,0.032494156077673995,11.92102,36.129999999999995
2020-01-08 08:00:00,54.17835540480001,0.8550876800000001,0.24626525184000003,26.631999999999998,288.0
2020-01-08 09:00:00,94.85013832706412,0.8058484746,0.431136992395746,42.99054,535.01
2020-01-08 10:00:00,122.78871173169613,0.7666522546,0.558130507871346,56.01254,728.01
2020-01-08 11:00:00,142.92309198656412,0.7340599745999999,0.649650418120746,66.84054,885.01
2020-01-08 12:00:00,150.50403280113213,0.7185945946000001,0.6841092400051461,71.97854000000001,952.01
2020-01-08 13:00:00,149.39001412710013,0.7155304146000001,0.679045518759546,72.99654000000001,949.01
2020-01-08 14:00:00,139.0085416594041,0.7262640746,0.6318570075427459,69.43054000000001,870.01
2020-01-08 15:00:00,115.33677078434411,0.7543172746,0.5242580490197459,60.11054,695.01
2020-01-08 16:00:00,83.48462966464412,0.7905576746,0.379475589384746,48.07054,480.01
2020-01-08 17:00:00,43.799788837200005,0.8330123400000001,0.19908994926,33.966,239.0
2020-01-08 18:00:00,0.0,,0.0,19.17,0.0
2020-01-08 19:00:00,0.0,,0.0,17.1,0.0
2020-01-08 20:00:00,0.0,,0.0,15.56,0.0
2020-01-08 21:00:00,0.0,,0.0,14.29,0.0
2020-01-08 22:00:00,0.0,,0.0,12.85,0.0
2020-01-08 23:00:00,0.0,,0.0,11.69,0.0
2020-01-09 00:00:00,0.0,,0.0,11.02,0.0
2020-01-09 01:00:00,0.0,,0.0,10.54,0.0
2020-01-09 02:00:00,0.0,,0.0,10.04,0.0
2020-01-09 03:00:00,0.0,,0.0,9.28,0.0
2020-01-09 04:00:00,0.0,,0.0,8.63,0.0
2020-01-09 05:00:00,0.0,,0.0,7.98,0.0
2020-01-09 06:00:00,0.0,,0.0,7.48,0.0
2020-01-09 07:00:00,8.04428855172272,0.9064191364,0.036564947962376006,9.57836,40.34
2020-01-09 08:00:00,53.0690966168,0.85237868,0.24122316644000003,27.532000000000004,283.0
2020-01-09 09:00:00,93.15388969113611,0.8019294546,0.423426771323346,44.29254,528.01
2020-01-09 10:00:00,121.42352707965614,0.7633713546000002,0.551925123089346,57.102540000000005,723.01
2020-01-09 11:00:00,141.0937703423041,0.7329462746,0.6413353197377459,67.21054000000001,875.01
2020-01-09 12:00:00,148.55565991000813,0.7175832346000001,0.6752529995909461,72.31454,941.01
2020-01-09 13:00:00,147.56712224618013,0.7143264146,0.670759646573546,73.39654,939.01
2020-01-09 14:00:00,138.01937635863214,0.7235911946000001,0.6273608016301461,70.31854,867.01
2020-01-09 15:00:00,114.42572522135613,0.7505186546000001,0.520116932824346,61.37254,693.01
2020-01-09 16:00:00,81.99662611262012,0.7862955146,0.372711936875546,49.486540000000005,474.01
2020-01-09 17:00:00,32.570884816799996,0.8364377199999999,0.14804947644,32.828,177.0
2020-01-09 18:00:00,0.0,,0.0,21.44,0.0
2020-01-09 19:00:00,0.0,,0.0,18.89,0.0
2020-01-09 20:00:00,0.0,,0.0,17.22,0.0
2020-01-09 21:00:00,0.0,,0.0,15.69,0.0
2020-01-09 22:00:00,0.0,,0.0,14.1,0.0
2020-01-09 23:00:00,0.0,,0.0,13.94,0.0
2020-01-10 00:00:00,0.0,,0.0,14.16,0.0
2020-01-10 01:00:00,0.0,,0.0,13.66,0.0
2020-01-10 02:00:00,0.0,,0.0,13.15,0.0
2020-01-10 03:00:00,0.0,,0.0,12.74,0.0
2020-01-10 04:00:00,0.0,,0.0,12.48,0.0
2020-01-10 05:00:00,0.0,,0.0,12.24,0.0
2020-01-10 06:00:00,0.0,,0.0,11.95,0.0
2020-01-10 07:00:00,7.635581319806879,0.8940542971999998,0.034707187817303996,13.68628,38.82
2020-01-10 08:00:00,52.56342310120001,0.8502656600000001,0.23892465046000003,28.234,281.0
2020-01-10 09:00:00,92.41376555209611,0.8031635545999999,0.42006257069134595,43.882540000000006,523.01
2020-01-10 10:00:00,122.2747661310001,0.7623961145999999,0.5557943915045459,57.42654,729.01
2020-01-10 11:00:00,141.48332513157612,0.7324586545999999,0.643106023325346,67.37254000000001,878.01
2020-01-10 12:00:00,149.67702472244414,0.7161504746000001,0.6803501123747461,72.79054,950.01
2020-01-10 13:00:00,147.53668508025612,0.7149404546,0.670621295819346,73.19254000000001,938.01
2020-01-10 14:00:00,136.8474346267921,0.7258185945999999,0.6220337937581459,69.57854,857.01
2020-01-10 15:00:00,114.08282745102012,0.7526136146,0.518558306595546,60.67654,689.01
2020-01-10 16:00:00,83.87569440992412,0.7860727746,0.381253156408746,49.56054,485.01
2020-01-10 17:00:00,38.6715067552,0.8330785599999999,0.17577957616,33.944,211.0
2020-01-10 18:00:00,0.0,,0.0,21.48,0.0
2020-01-10 19:00:00,0.0,,0.0,19.96,0.0
2020-01-10 20:00:00,0.0,,0.0,18.58,0.0
2020-01-10 21:00:00,0.0,,0.0,17.17,0.0
2020-01-10 22:00:00,0.0,,0.0,15.53,0.0
2020-01-10 23:00:00,0.0,,0.0,14.89,0.0
2020-01-11 00:00:00,0.0,,0.0,14.03,0.0
2020-01-11 01:00:00,0.0,,0.0,13.56,0.0
2020-01-11 02:00:00,0.0,,0.0,13.32,0.0
2020-01-11 03:00:00,0.0,,0.0,12.94,0.0
2020-01-11 04:00:00,0.0,,0.0,12.46,0.0
2020-01-11 05:00:00,0.0,,0.0,12.06,0.0
2020-01-11 06:00:00,0.0,,0.0,11.69,0.0
2020-01-11 07:00:00,2.5696867768000002,0.8984918800000001,0.011680394440000002,12.212,13.0
2020-01-11 08:00:00,25.4282347968,0.8756279200000001,0.11558288544,19.808,132.0
2020-01-11 09:00:00,66.5557724832,0.8311160400000001,0.30252623856,34.596000000000004,364.0
2020-01-11 10:00:00,103.89649695479999,0.78317878,0.47225680433999995,50.522000000000006,603.0
2020-01-11 11:00:00,136.9735507549081,0.7403087345999999,0.622607048885946,64.76454000000001,841.01
2020-01-11 12:00:00,146.16786740224813,0.7253189346000001,0.6643993972829461,69.74454,916.01
2020-01-11 13:00:00,139.24794978260013,0.7325670146000001,0.6329452262845461,67.33654,864.01
2020-01-11 14:00:00,137.85748298162412,0.7328860746,0.626624922643746,67.23054,855.01
2020-01-11 15:00:00,114.98062337395612,0.7596389546,0.522639197154346,58.342540000000014,688.01
2020-01-11 16:00:00,84.1304992280161,0.7917255545999999,0.38241136012734595,47.68254,483.01
2020-01-11 17:00:00,41.1264978432,0.8345474399999999,0.18693862656,33.456,224.0
2020-01-11 18:00:00,1.1521099392,0.87281056,0.00523686336,20.744000000000003,6.0
2020-01-11 19:00:00,0.0,,0.0,18.34,0.0
2020-01-11 20:00:00,0.0,,0.0,16.65,0.0
2020-01-11 21:00:00,0.0,,0.0,15.31,0.0
2020-01-11 22:00:00,0.0,,0.0,14.43,0.0
2020-01-11 23:00:00,0.0,,0.0,13.69,0.0
2020-01-12 00:00:00,0.0,,0.0,13.26,0.0
2020-01-12 01:00:00,0.0,,0.0,13.41,0.0
2020-01-12 02:00:00,0.0,,0.0,13.42,0.0
2020-01-12 03:00:00,0.0,,0.0,13.35,0.0
2020-01-12 04:00:00,0.0,,0.0,13.05,0.0
2020-01-12 05:00:00,0.0,,0.0,12.71,0.0
2020-01-12 06:00:00,0.0,,0.0,12.66,0.0
2020-01-12 07:00:00,3.1488964671999997,0.8945728599999999,0.014313165759999998,13.514000000000001,16.0
2020-01-12 08:00:00,20.4950305912,0.87886066,0.09315922995999999,18.734,106.0
2020-01-12 09:00:00,40.475830339999995,0.8557258,0.18398104699999998,26.42,215.0
2020-01-12 10:00:00,88.9621832088,0.80552502,0.40437356003999997,43.098,502.0
2020-01-12 11:00:00,125.7273720648,0.75894828,0.57148805484,58.572,753.0
2020-01-12 12:00:00,142.3942809115961,0.7330004545999999,0.6472467314163459,67.19254000000001,883.01
2020-01-12 13:00:00,139.71881306375212,0.7325007946000001,0.635085513926146,67.35854,867.01
2020-01-12 14:00:00,126.4918093216681,0.7457267345999999,0.5749627696439459,62.96454,771.01
2020-01-12 15:00:00,105.9158247708,0.7678398200000001,0.48143556714,55.61800000000001,627.0
2020-01-12 16:00:00,83.80698492010812,0.7919603346,0.380940840545946,47.60454,481.01
2020-01-12 17:00:00,38.40431246080001,0.8392550800000002,0.17456505664000002,31.892000000000003,208.0
2020-01-12 18:00:00,1.9314671200000004,0.8779396000000002,0.008779396000000002,19.04,10.0
2020-01-12 19:00:00,0.0,,0.0,16.09,0.0
2020-01-12 20:00:00,0.0,,0.0,14.65,0.0
2020-01-12 21:00:00,0.0,,0.0,13.6,0.0
2020-01-12 22:00:00,0.0,,0.0,13.07,0.0
2020-01-12 23:00:00,0.0,,0.0,12.34,0.0
2020-01-13 00:00:00,0.0,,0.0,12.23,0.0
2020-01-13 01:00:00,0.0,,0.0,11.63,0.0
2020-01-13 02:00:00,0.0,,0.0,11.54,0.0
2020-01-13 03:00:00,0.0,,0.0,11.17,0.0
2020-01-13 04:00:00,0.0,,0.0,11.05,0.0
2020-01-13 05:00:00,0.0,,0.0,10.97,0.0
2020-01-13 06:00:00,0.0,,0.0,11.07,0.0
2020-01-13 07:00:00,2.7730658031999997,0.9003460399999998,0.012604844559999998,11.596,14.0
2020-01-13 08:00:00,16.3658332992,0.88559704,0.07439015135999999,16.496000000000002,84.0
2020-01-13 09:00:00,18.7559142188,0.87890882,0.08525415554,18.718,97.0
2020-01-13 10:00:00,36.54344569920001,0.8562194400000002,0.16610657136000004,26.256,194.0
2020-01-13 11:00:00,98.60009932080001,0.7904449200000001,0.4481822696400001,48.108000000000004,567.0
2020-01-13 12:00:00,136.11955708022012,0.7418679146,0.618725259455546,64.24654000000001,834.01
2020-01-13 13:00:00,121.3940809488,0.7538132200000001,0.55179127704,60.278000000000006,732.0
2020-01-13 14:00:00,125.49415652214012,0.7466237146,0.570427984191546,62.66654,764.01
2020-01-13 15:00:00,101.17137954,0.7728906,0.459869907,53.94,595.0
2020-01-13 16:00:00,80.7660732648,0.79462882,0.36711851484,46.718,462.0
2020-01-13 17:00:00,42.9005202912,0.8333434400000002,0.19500236496,33.855999999999995,234.0
2020-01-13 18:00:00,2.1181017572,0.8752486599999999,0.009627735259999999,19.934,11.0
2020-01-13 19:00:00,0.0,,0.0,16.7,0.0
2020-01-13 20:00:00,0.0,,0.0,14.74,0.0
2020-01-13 21:00:00,0.0,,0.0,13.47,0.0
2020-01-13 22:00:00,0.0,,0.0,13.13,0.0
2020-01-13 23:00:00,0.0,,0.0,12.4,0.0
2020-01-14 00:00:00,0.0,,0.0,11.95,0.0
2020-01-14 01:00:00,0.0,,0.0,11.59,0.0
2020-01-14 02:00:00,0.0,,0.0,11.58,0.0
2020-01-14 03:00:00,0.0,,0.0,11.65,0.0
2020-01-14 04:00:00,0.0,,0.0,11.59,0.0
2020-01-14 05:00:00,0.0,,0.0,11.8,0.0
2020-01-14 06:00:00,0.0,,0.0,11.87,0.0
2020-01-14 07:00:00,2.7637950032000003,0.8973360400000001,0.01256270456,12.596,14.0
2020-01-14 08:00:00,20.7334439708,0.8807750200000001,0.09424292714,18.098,107.0
2020-01-14 09:00:00,82.73765400120001,0.8193469400000001,0.3760802454600001,38.506,459.0
2020-01-14 10:00:00,115.44209884626012,0.7785297146000001,0.524736812937546,52.06654,674.01
2020-01-14 11:00:00,120.59168223519998,0.7655642599999999,0.5481440101599999,56.374,716.0
2020-01-14 12:00:00,101.20192039319998,0.7809995399999998,0.46000872905999995,51.246,589.0
2020-01-14 13:00:00,108.45225737720001,0.76905586,0.49296480626000005,55.214000000000006,641.0
2020-01-14 14:00:00,100.4881548792,0.7754912399999999,0.45676434035999997,53.076,589.0
2020-01-14 15:00:00,72.5427236292,0.8022862599999999,0.32973965286,44.17400000000001,411.0
2020-01-14 16:00:00,39.9243518828,0.83628722,0.18147432674000002,32.878,217.0
2020-01-14 17:00:00,46.1804451372,0.8362992600000001,0.20991111426,32.874,251.0
2020-01-14 18:00:00,2.3320799568,0.8833636199999999,0.01060036344,17.238,12.0
2020-01-14 19:00:00,0.0,,0.0,14.42,0.0
2020-01-14 20:00:00,0.0,,0.0,13.14,0.0
2020-01-14 21:00:00,0.0,,0.0,12.25,0.0
2020-01-14 22:00:00,0.0,,0.0,11.72,0.0
2020-01-14 23:00:00,0.0,,0.0,10.75,0.0
2020-01-15 00:00:00,0.0,,0.0,10.58,0.0
2020-01-15 01:00:00,0.0,,0.0,10.01,0.0
2020-01-15 02:00:00,0.0,,0.0,9.41,0.0
2020-01-15 03:00:00,0.0,,0.0,8.68,0.0
2020-01-15 04:00:00,0.0,,0.0,8.23,0.0
2020-01-15 05:00:00,0.0,,0.0,7.7,0.0
2020-01-15 06:00:00,0.0,,0.0,7.84,0.0
2020-01-15 07:00:00,4.54924793232492,0.9073453134,0.020678399692386,9.27066,22.79
2020-01-15 08:00:00,55.25838846879999,0.8601866199999999,0.25117449303999995,24.938000000000002,292.0
2020-01-15 09:00:00,96.37540884337211,0.8082323946,0.43807004019714596,42.19854000000001,542.01
2020-01-15 10:00:00,126.14514323412011,0.7655265146,0.573387014700546,56.386540000000004,749.01
2020-01-15 11:00:00,145.8022938870401,0.7331088145999998,0.6627376994865459,67.15654,904.01
2020-01-15 12:00:00,153.62216800280814,0.7154461346000002,0.698282581830946,73.02454,976.01
2020-01-15 13:00:00,151.5684176401881,0.7131886345999999,0.6889473529099459,73.77454,966.01
2020-01-15 14:00:00,141.1402089468681,0.7240848346,0.6415464043039459,70.15454,886.01
2020-01-15 15:00:00,117.80052568067211,0.7520356946,0.535456934912146,60.86854,712.01
2020-01-15 16:00:00,87.33636644888011,0.7876500146,0.396983483858546,49.03654,504.01
2020-01-15 17:00:00,47.9207962288,0.83138092,0.21782180104,34.508,262.0
2020-01-15 18:00:00,2.4827810870227203,0.8789227864,0.011285368577376002,18.713359999999998,12.84
2020-01-15 19:00:00,0.0,,0.0,15.52,0.0
2020-01-15 20:00:00,0.0,,0.0,13.81,0.0
2020-01-15 21:00:00,0.0,,0.0,12.55,0.0
2020-01-15 22:00:00,0.0,,0.0,11.38,0.0
2020-01-15 23:00:00,0.0,,0.0,10.06,0.0
2020-01-16 00:00:00,0.0,,0.0,9.25,0.0
2020-01-16 01:00:00,0.0,,0.0,8.47,0.0
2020-01-16 02:00:00,0.0,,0.0,7.78,0.0
2020-01-16 03:00:00,0.0,,0.0,7.19,0.0
2020-01-16 04:00:00,0.0,,0.0,6.92,0.0
2020-01-16 05:00:00,0.0,,0.0,6.7,0.0
2020-01-16 06:00:00,0.0,,0.0,6.44,0.0
2020-01-16 07:00:00,7.794026862455681,0.9102619432000001,0.035427394829344004,8.301680000000001,38.92
